# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 4 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-4447
# Timestamp: Wed, 05-Jun-2024 22:59:31
Gene ID	Gene Name	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.pValue	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.pValue
AT3G09305	AT3G09305	0.2	0.999905277372085	0.1	0.967154014117394	-0.1	0.999982111190236		
AT3G09310	AT3G09310			-0.1	0.966114393622452				
AT3G09320	PAT16	-0.1	0.999905277372085	-0.2	0.517399838803339			0.1	0.999602131988726
AT3G09330	AVT1G	-0.1	0.999905277372085	0.1	0.962826391551008	-0.1	0.999982111190236	-0.5	0.684967233436932
AT3G09345	AT3G09345	-0.2	0.999905277372085			0.1	0.999982111190236		
AT3G09350	Fes1A	0.2	0.999905277372085	0.3	0.33670148483364			-0.2	0.999602131988726
AT3G09360	AT3G09360	-0.1	0.999905277372085					-0.1	0.999602131988726
AT3G09370	MYB3R-3	-0.1	0.999905277372085	-0.1	0.913234345562211				
AT3G09390	MT2A	-0.1	0.999905277372085	-0.2	0.803959256410138			0.1	0.999602131988726
AT3G09405	PAE4	0.5	0.999905277372085						
AT3G09410	PAE5	-0.2	0.999905277372085	-0.2	0.860537270633143				
AT3G09415	AT3G09415	-0.2	0.999905277372085						
AT3G09430	AT3G09430	0.1	0.999905277372085	0.4	0.518291284576041			-0.3	0.927215677597639
AT3G09440	HSP70-3	0.4	0.999905277372085	0.6	0.228356037038568			-0.1	0.999602131988726
AT3G09455	OST4C	0.1	0.999905277372085	0.1	0.965586629098232			-0.1	0.999602131988726
AT3G09470	AT3G09470	0.1	0.999905277372085	-0.2	0.791273343763654			0.2	0.883611553775128
AT3G09480	AT3G09480			0.4	0.558244520669562			-0.3	0.860649139228666
AT3G09490	AT3G09490	0.3	0.999905277372085	0.2	0.893836894285413	0.1	0.999982111190236	0.3	0.999602131988726
AT3G09495	AT3G09495	-0.2	0.999905277372085	0.2	0.833816709498183			-0.4	0.877799155653017
AT3G09500	RPL35A	0.1	0.999905277372085	0.3	0.560653323826201			-0.3	0.745774490493982
AT3G09520	ATEXO70H4	1.0	0.0164841007470927	0.4	0.46159000871952			0.6	0.0972990500318712
AT3G09540	AT3G09540			0.1	0.932524229971875			-0.1	0.999602131988726
AT3G09555	AT3G09555	0.3	0.999905277372085						
AT3G09570	AT3G09570	0.2	0.999905277372085	0.2	0.753836577648703	0.1	0.999982111190236	0.1	0.999602131988726
AT3G09580	AT3G09580	-0.2	0.999905277372085					-0.2	0.84350706564031
AT3G09630	RPL4A	0.2	0.999905277372085	0.5	0.263855333402275			-0.3	0.646382305746665
AT3G09650	HCF152	-0.1	0.999905277372085	0.1	0.866491563846596	0.1	0.999982111190236	-0.2	0.999602131988726
AT3G09660	MCM8	-0.1	0.999905277372085			-0.1	0.999982111190236	-0.3	0.853331873568597
AT3G09670	AT3G09670	-0.1	0.999905277372085	0.1	0.917593554704928			-0.2	0.862677670844572
AT3G09680	RPS23A	0.1	0.999905277372085	0.6	0.303148052972413			-0.6	0.561379915485258
AT3G09690	AT3G09690							0.1	0.999602131988726
AT3G09700	TIM14-2	0.1	0.999905277372085	0.2	0.682176001744911			-0.1	0.999602131988726
AT3G09710	IQD1	-0.3	0.999905277372085			0.1	0.999982111190236	-0.2	0.999602131988726
AT3G09720	RH57	0.1	0.999905277372085	0.3	0.482490756255223	-0.1	0.999982111190236	-0.4	0.501496124844599
AT3G09725	AT3G09725	0.1	0.999905277372085	0.1	0.952373680455727				
AT3G09730	AT3G09730	-0.1	0.999905277372085	-0.1	0.963165599966557	-0.1	0.999982111190236	-0.1	0.999602131988726
AT3G09735	S1FA3	0.1	0.999905277372085			-0.1	0.999982111190236	-0.1	0.999602131988726
AT3G09740	SYP71							0.1	0.999602131988726
AT3G09745	AT3G09745	-0.1	0.999905277372085						
AT3G09760	AT3G09760	-0.2	0.999905277372085	-0.3	0.56537253747016			0.1	0.999602131988726
AT3G09770	LOG2	-0.2	0.999905277372085	-0.2	0.707986972765515			0.1	0.999602131988726
AT3G09775	AT3G09775	-0.3	0.999905277372085	0.1	0.974783101993517				
AT3G09780	CCR1	0.1	0.999905277372085					0.1	0.999602131988726
AT3G09790	UBQ8	0.3	0.999905277372085	-0.1	0.951647693358512	-0.1	0.999982111190236	0.2	0.999602131988726
AT3G09800	AT3G09800	-0.2	0.999905277372085	0.1	0.966727242768303			-0.2	0.999602131988726
AT3G09810	IDH6	0.2	0.999905277372085	0.3	0.517399838803339				
AT3G09820	ADK1	0.1	0.999905277372085	0.5	0.123304762832491	0.1	0.999982111190236	-0.2	0.999602131988726
AT3G09830	PCRK1	0.5	0.842742201198117					0.5	0.568868794611504
AT3G09840	CDC48A	0.1	0.999905277372085					0.1	0.999602131988726
AT3G09850	AT3G09850	-0.1	0.999905277372085	-0.2	0.693096324916572				
AT3G09855	AT3G09855	0.2	0.999905277372085						
AT3G09860	AT3G09860	-0.1	0.999905277372085	0.2	0.667910545938168	0.1	0.999982111190236	-0.3	0.988942602499397
AT3G09863	AT3G09863	0.4	0.999905277372085			-0.1	0.999982111190236		
AT3G09870	AT3G09870	-0.3	0.999905277372085	0.1	0.948704691003101	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G09880	B'BETA	-0.1	0.999905277372085	-0.1	0.805618912193117				
AT3G09890	AT3G09890			0.4	0.233379300248306			-0.3	0.844354817416218
AT3G09900	RABE1E	-0.2	0.999905277372085	-0.2	0.737038523228433			0.1	0.999602131988726
AT3G09910	RABC2B	-0.4	0.999905277372085	-0.3	0.679448988291657			0.1	0.999602131988726
AT3G09920	PIP5K9			-0.3	0.631306244701678			0.2	0.999602131988726
AT3G09925	AT3G09925	0.1	0.999905277372085						
AT3G09940	MDAR3	0.7	0.674492156900359	0.3	0.727250077695847	0.1	0.999982111190236	0.5	0.714663851611708
AT3G09955	AT3G09955			0.1	0.908470759063628				
AT3G09960	AT3G09960	0.3	0.999905277372085						
AT3G09970	AT3G09970			0.1	0.975033345956322			-0.1	0.999602131988726
AT3G09980	AT3G09980	-0.1	0.999905277372085			-0.1	0.999982111190236	-0.2	0.707488198236517
AT3G09985	AT3G09985	-0.2	0.999905277372085	-0.3	0.712538488804884				
AT3G10000	EDA31	-0.2	0.999905277372085	0.1	0.939398604757709			-0.4	0.859607167489976
AT3G10010	DML2	-0.1	0.999905277372085	0.1	0.847919897873696			-0.2	0.999602131988726
AT3G10020	AT3G10020	-0.2	0.999905277372085	-0.4	0.546638982062507			0.3	0.935631306897611
AT3G10030	AT3G10030	-0.1	0.999905277372085	-0.3	0.190572968953851	-0.1	0.999982111190236	0.1	0.999602131988726
AT3G10040	AT3G10040	0.3	0.999905277372085	0.5	0.360057576322205	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G10050	OMR1	0.1	0.999905277372085	0.3	0.427910684528955	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G10060	FKBP16-4	-0.3	0.999905277372085	-0.1	0.949240299218223	0.1	0.999982111190236		
AT3G10070	TAF12	0.1	0.999905277372085	0.3	0.611187172392388	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G10080	AT3G10080	-0.4	0.999905277372085					-0.3	0.914104415046978
AT3G10090	RPS28A			0.3	0.599410207184022	0.1	0.999982111190236	-0.2	0.999602131988726
AT3G10110	TIM22-1	0.3	0.999905277372085	0.5	0.427231923814412	-0.1	0.999982111190236	-0.3	0.999028410781951
AT3G10116	AT3G10116	0.1	0.999905277372085						
AT3G10130	AT3G10130	-0.2	0.999905277372085	-0.3	0.74935830379285			0.1	0.999602131988726
AT3G10140	RECA3	-0.1	0.999905277372085	0.1	0.865355225152279			-0.2	0.880069491907271
AT3G10150	ATPAP16	-0.7	0.455662291488585	-0.3	0.672379010224629			-0.2	0.999602131988726
AT3G10160	FPGS2			0.1	0.946091030951285			-0.1	0.999602131988726
AT3G10180	KIN7O	-0.1	0.999905277372085	0.3	0.590373319095027			-0.4	0.521178654548398
AT3G10185	AT3G10185	-0.1	0.999905277372085						
AT3G10190	CML36			-0.1	0.93643288399872			0.2	0.999602131988726
AT3G10200	AT3G10200	-0.4	0.525911067304909					-0.4	0.482373453070339
AT3G10210	AT3G10210	-0.1	0.999905277372085	-0.1	0.958362909803813				
AT3G10220	TFCB			-0.1	0.886085360717451				
AT3G10230	LCY1			-0.1	0.893836894285413			0.2	0.984627711548786
AT3G10250	AT3G10250	-0.1	0.999905277372085	-0.3	0.610938350848347			0.2	0.999602131988726
AT3G10260	AT3G10260			-0.1	0.965091848974364				
AT3G10270	GYRB1			0.3	0.654209485036778	0.1	0.999982111190236	-0.2	0.999602131988726
AT3G10290	AT3G10290			0.3	0.767057827685447			-0.5	0.225535837089182
AT3G10300	AT3G10300	0.4	0.999905277372085	0.1	0.943798057016694			0.2	0.84350706564031
AT3G10310	AT3G10310	-0.1	0.999905277372085	0.4	0.583915112845953			-0.5	0.207832871449379
AT3G10320	AT3G10320	1.0	0.0626664324016966	-0.1	0.947180281049656			0.8	0.172403648910469
AT3G10340	PAL4	0.1	0.999905277372085	-0.1	0.922026998397339			0.1	0.999602131988726
AT3G10350	AT3G10350			0.2	0.82283889974274	0.1	0.999982111190236		
AT3G10360	APUM4	-0.1	0.999905277372085	-0.1	0.866064166308088			0.1	0.999602131988726
AT3G10370	SDP6	0.2	0.999905277372085	0.2	0.815344100368072				
AT3G10380	SEC8	0.1	0.999905277372085	0.1	0.829123084707613				
AT3G10390	FLD							-0.1	0.999602131988726
AT3G10405	AT3G10405	-0.1	0.999905277372085	-0.1	0.938904857447222			0.1	0.999602131988726
AT3G10410	SCPL49			-0.1	0.972450549391148				
AT3G10420	SPD1	-0.1	0.999905277372085	-0.1	0.976674850093851	0.1	0.999982111190236	0.2	0.999602131988726
AT3G10440	SGO1	-0.1	0.999905277372085	-0.2	0.805618912193117			0.1	0.999602131988726
AT3G10450	SCPL7	-0.2	0.999905277372085	-0.6	0.106030217559609			0.4	0.504490193787854
AT3G10470	AT3G10470	-0.1	0.999905277372085	-0.2	0.815215292018216	-0.1	0.999982111190236		
AT3G10480	ANAC050	0.1	0.999905277372085	0.1	0.883292376844743				
AT3G10490	ANAC052			-0.1	0.85393783254239			0.1	0.999602131988726
AT3G10500	NAC053			-0.3	0.469074685578903			0.3	0.723536482419224
AT3G10520	AHB2			0.2	0.850345734012212	0.1	0.999982111190236		
AT3G10525	SMR1	-0.2	0.999905277372085			0.1	0.999982111190236	-0.1	0.999602131988726
AT3G10530	AT3G10530	0.2	0.999905277372085	0.5	0.354825427603309	-0.1	0.999982111190236	-0.3	0.936340672459831
AT3G10540	PDPK2	-0.1	0.999905277372085			0.1	0.999982111190236		
AT3G10550	MTM1	-0.2	0.999905277372085	-0.3	0.288312231449239	-0.1	0.999982111190236	0.1	0.999602131988726
AT3G10560	UNE9	-0.2	0.999905277372085						
AT3G10570	CYP77A6	0.1	0.999905277372085	0.5	0.331571285526813			-0.5	0.54196587440326
AT3G10572	APEM9			-0.2	0.755590933693203	-0.1	0.999982111190236		
AT3G10600	CAT7	-0.1	0.999905277372085						
AT3G10610	RPS17C	0.2	0.999905277372085	0.5	0.242252802103649			-0.3	0.861775512156982
AT3G10620	NUDT26			0.1	0.899234952985679	0.1	0.999982111190236	0.1	0.999602131988726
AT3G10630	AT3G10630	-0.2	0.999905277372085	0.2	0.865832016085894			-0.3	0.934306502638684
AT3G10640	VPS60.1	0.3	0.999905277372085	0.1	0.888022096415911	0.1	0.999982111190236	0.2	0.999602131988726
AT3G10650	NUP1			0.1	0.943187433779866			-0.1	0.999602131988726
AT3G10660	CPK2	0.2	0.999905277372085	0.5	0.290636604080313	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G10670	ABCI6	0.1	0.999905277372085	0.2	0.755212014023002	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G10680	AT3G10680			-0.2	0.868481949676749			0.1	0.999602131988726
AT3G10690	GYRA			0.5	0.345689947822787			-0.4	0.44347522124706
AT3G10700	GALAK	-0.1	0.999905277372085	-0.1	0.962221959133269			-0.1	0.999602131988726
AT3G10710	PME24	0.2	0.999905277372085					0.1	0.999602131988726
AT3G10720	PME25	0.2	0.999905277372085					0.3	0.979350269803939
AT3G10730	SUN2	0.1	0.999905277372085	0.2	0.5506256930596			-0.1	0.999602131988726
AT3G10740	ASD1			-0.3	0.526413733574934	-0.1	0.999982111190236	0.2	0.999602131988726
AT3G10745	MIR158A	0.1	0.999905277372085						
AT3G10760	AT3G10760			-0.1	0.865355225152279			0.1	0.999602131988726
AT3G10770	AT3G10770	-0.1	0.999905277372085	-0.3	0.61903382148901			0.2	0.999602131988726
AT3G10800	BZIP28	0.1	0.999905277372085	-0.1	0.776632300700161			0.3	0.561304784199392
AT3G10810	AT3G10810	0.1	0.999905277372085					0.1	0.999602131988726
AT3G10815	AT3G10815	0.6	0.96120512078576	0.1	0.885096691058938			0.1	0.999602131988726
AT3G10820	MED26A	-0.1	0.999905277372085	-0.1	0.960110419591393	0.1	0.999982111190236	0.1	0.999602131988726
AT3G10840	AT3G10840	0.1	0.999905277372085	0.2	0.810785832019069	0.1	0.999982111190236		
AT3G10850	GLX2-2			0.1	0.962221959133269				
AT3G10860	AT3G10860	0.1	0.999905277372085	0.2	0.780530163409864				
AT3G10870	MES17	0.1	0.999905277372085	0.4	0.520170072377762	-0.1	0.999982111190236	-0.4	0.646382305746665
AT3G10880	AT3G10880	-0.1	0.999905277372085	0.2	0.837594758808472			-0.3	0.984664019783061
AT3G10910	ATL72	0.3	0.999905277372085					0.1	0.999602131988726
AT3G10915	AT3G10915			-0.3	0.610847390089464	-0.1	0.999982111190236	0.1	0.999602131988726
AT3G10920	MSD1	0.2	0.999905277372085	0.2	0.698362140235461				
AT3G10930	AT3G10930	0.7	0.211051866885199	-0.1	0.973206342330523			0.6	0.460182380690499
AT3G10940	LSF2	-0.2	0.999905277372085					-0.1	0.999602131988726
AT3G10960	AZG1			0.1	0.962661212864436			-0.1	0.999602131988726
AT3G10970	AT3G10970			0.2	0.807544334223026	0.1	0.999982111190236		
AT3G10980	AT3G10980					0.1	0.999982111190236	0.1	0.999602131988726
AT3G10985	SAG20	0.9	0.039820199935056	0.1	0.951469946914086	-0.1	0.999982111190236	0.5	0.732211708477649
AT3G11000	AT3G11000	-0.3	0.999905277372085					-0.3	0.919772555878962
AT3G11010	AtRLP34	-0.1	0.999905277372085			0.1	0.999982111190236	0.2	0.999602131988726
AT3G11020	DREB2B	-0.1	0.999905277372085	-0.1	0.951469946914086				
AT3G11030	TBL32	-0.1	0.999905277372085	-0.1	0.904851567984289				
AT3G11040	AT3G11040			0.2	0.767057827685447			-0.2	0.94708463248184
AT3G11050	FER2	-0.6	0.999905277372085	-0.6	0.37380838080266			0.4	0.868379024422653
AT3G11070	AT3G11070	0.2	0.999905277372085	0.3	0.360017263014477			-0.1	0.999602131988726
AT3G11080	AtRLP35	0.1	0.999905277372085			0.1	0.999982111190236	0.3	0.913508225510605
AT3G11090	LBD21	-0.1	0.999905277372085	-0.1	0.915946334946337	0.2	0.999982111190236	0.2	0.999602131988726
AT3G11100	AT3G11100	-0.1	0.999905277372085	-0.3	0.475295418985348			0.2	0.999602131988726
AT3G11110	ATL66	-0.4	0.999905277372085	-0.3	0.635770500890031	-0.1	0.999982111190236	-0.1	0.999602131988726
AT3G11120	RPL41G	0.1	0.999905277372085	0.4	0.574964812026511			-0.3	0.84350706564031
AT3G11130	CHC1	0.2	0.999905277372085	0.2	0.613172807497634			0.1	0.999602131988726
AT3G11150	AT3G11150	0.3	0.999905277372085	0.1	0.973670328068452			0.1	0.999602131988726
AT3G11160	AT3G11160	-0.1	0.999905277372085						
AT3G11165	AT3G11165	-0.3	0.999905277372085						
AT3G11170	FAD7	-0.1	0.999905277372085			0.1	0.999982111190236	0.1	0.999602131988726
AT3G11200	AL2	0.2	0.999905277372085	0.2	0.569322693851431				
AT3G11210	CPRD49	0.2	0.999905277372085	0.1	0.915450784329333			0.1	0.999602131988726
AT3G11220	ELP4							-0.1	0.999602131988726
AT3G11230	AT3G11230	-0.1	0.999905277372085	-0.2	0.780895234348214			0.1	0.999602131988726
AT3G11240	ATE2	-0.2	0.999905277372085	-0.2	0.607304622544809	0.1	0.999982111190236	0.1	0.999602131988726
AT3G11250	RPP0C	0.1	0.999905277372085	0.5	0.181890523836878			-0.4	0.610272965620827
AT3G11260	WOX5			0.4	0.592307960104995			-0.2	0.999602131988726
AT3G11270	RPN8B	0.1	0.999905277372085	0.2	0.678397356987621			-0.1	0.999602131988726
AT3G11280	AT3G11280	0.4	0.999905277372085	0.1	0.956918800626758			0.2	0.999602131988726
AT3G11290	AT3G11290	-0.1	0.999905277372085	-0.2	0.610847390089464				
AT3G11320	AT3G11320	0.3	0.888015394237522	0.1	0.86139897762369			0.2	0.910764384325053
AT3G11330	PIRL9	0.3	0.9082383484824	0.3	0.116761351009674	0.1	0.999982111190236	0.1	0.999602131988726
AT3G11340	UGT76B1	0.6	0.261326594256561	0.3	0.761518400556237	0.3	0.999982111190236	0.4	0.859143381214034
AT3G11370	AT3G11370	0.1	0.999905277372085						
AT3G11390	AT3G11390	0.4	0.999905277372085	-0.1	0.959551340160885			0.4	0.922979183783203
AT3G11397	PRA1A3					0.1	0.999982111190236	0.1	0.999602131988726
AT3G11400	EIF3G1	0.2	0.999905277372085	0.3	0.425335520005288			-0.2	0.82771931863331
AT3G11402	AT3G11402	0.3	0.999905277372085	0.5	0.395531934450864	0.1	0.999982111190236	0.1	0.999602131988726
AT3G11410	PP2CA	-0.8	0.361299928868627	-0.9	0.0255816826427355				
AT3G11420	AT3G11420	0.3	0.999905277372085	-0.1	0.942515699941675			0.4	0.926730420103802
AT3G11430	GPAT5	0.1	0.999905277372085	-0.1	0.86139897762369			0.1	0.999602131988726
AT3G11440	ATMYB65			-0.2	0.804650766668559	0.1	0.999982111190236	0.3	0.999602131988726
AT3G11450	AT3G11450	-0.1	0.999905277372085	-0.1	0.758825275571328				
AT3G11460	PCMP-H52	-0.1	0.999905277372085	0.1	0.914994246953928			-0.2	0.999602131988726
AT3G11470	AT3G11470	-0.1	0.999905277372085	-0.1	0.928985229788553				
AT3G11490	ROPGAP4	-0.2	0.999905277372085					-0.1	0.999602131988726
AT3G11500	AT3G11500			0.2	0.648805869066264			-0.2	0.999602131988726
AT3G11510	RPS14B	0.1	0.999905277372085	0.3	0.626499019627715			-0.2	0.999602131988726
AT3G11520	CYCB1-3			0.5	0.500504532341608			-0.6	0.124198921910632
AT3G11530	AT3G11530	-0.1	0.999905277372085	-0.2	0.767056653514328			0.1	0.999602131988726
AT3G11540	SPY	-0.1	0.999905277372085	-0.2	0.637025540821655	-0.1	0.999982111190236		
AT3G11550	CASP2	0.2	0.999905277372085					0.1	0.999602131988726
AT3G11560	AT3G11560	-0.1	0.999905277372085			0.1	0.999982111190236		
AT3G11570	TBL8	-0.1	0.999905277372085	-0.2	0.811173617531924			0.1	0.999602131988726
AT3G11580	AT3G11580	0.3	0.999905277372085	-0.3	0.736971454175531			0.4	0.874516616925679
AT3G11591	AT3G11591	-0.2	0.999905277372085						
AT3G11600	AT3G11600	-0.2	0.999905277372085	-0.3	0.590373319095027				
AT3G11620	AT3G11620	-0.2	0.999905277372085	-0.2	0.689990871666167				
AT3G11630	BAS1			0.2	0.756995961303038	0.1	0.999982111190236		
AT3G11640	AT3G11640	0.1	0.999905277372085	-0.1	0.971185023761583			0.1	0.999602131988726
AT3G11650	NHL2	0.1	0.999905277372085					0.1	0.999602131988726
AT3G11660	NHL1			-0.1	0.973573614230032			0.1	0.999602131988726
AT3G11670	DGD1							0.1	0.999602131988726
AT3G11690	AT3G11690	0.1	0.999905277372085	-0.3	0.731931732645397	-0.1	0.999982111190236	0.2	0.999602131988726
AT3G11700	FLA18	0.1	0.999905277372085			-0.1	0.999982111190236		
AT3G11710	ATKRS-1	0.2	0.999905277372085	0.4	0.279692245379872			-0.2	0.916479133817379
AT3G11720	AT3G11720	-0.3	0.999905277372085	-0.2	0.786623398686715			-0.2	0.999602131988726
AT3G11730	RABD1	-0.1	0.999905277372085	-0.2	0.745642287435354				
AT3G11745	AT3G11745	-0.2	0.999905277372085					-0.3	0.965541783272434
AT3G11750	FOLB1	-0.1	0.999905277372085	0.1	0.916014130263939			-0.2	0.999602131988726
AT3G11760	AT3G11760			-0.1	0.89145693020706			0.1	0.999602131988726
AT3G11770	AT3G11770	0.1	0.999905277372085	-0.1	0.880342752316065			0.2	0.927215677597639
AT3G11773	AT3G11773	0.2	0.999905277372085	-0.1	0.971185023761583	-0.1	0.999982111190236		
AT3G11780	AT3G11780	0.2	0.999905277372085	0.1	0.958375123128957			0.1	0.999602131988726
AT3G11800	AT3G11800	0.1	0.999905277372085	0.1	0.773556898744279				
AT3G11810	AT3G11810			-0.2	0.631306244701678			0.3	0.843104430398625
AT3G11820	SYP121	0.5	0.534538096374	0.2	0.831612942982326			0.4	0.859607167489976
AT3G11830	CCT7	0.1	0.999905277372085	0.4	0.393605861936308			-0.2	0.84350706564031
AT3G11840	PUB24	0.8	0.226678081660233	0.1	0.93612510854892			0.5	0.603743433153144
AT3G11850	AT3G11850			-0.2	0.6698548877254			0.3	0.692468418510576
AT3G11880	AT3G11880			-0.2	0.695642266305104			0.1	0.999602131988726
AT3G11890	AT3G11890	-0.1	0.999905277372085						
AT3G11900	ANT1			-0.1	0.960896974856194			0.1	0.999602131988726
AT3G11930	AT3G11930	-0.1	0.999905277372085	-0.5	0.167583852520664	-0.1	0.999982111190236	0.2	0.999602131988726
AT3G11940	RPS5B	0.1	0.999905277372085	0.3	0.685149337901593			-0.2	0.999602131988726
AT3G11945	PDS2	-0.1	0.999905277372085			0.1	0.999982111190236	0.1	0.999602131988726
AT3G11950	AT3G11950	-0.1	0.999905277372085					-0.1	0.999602131988726
AT3G11960	AT3G11960	-0.1	0.999905277372085	-0.2	0.531340779855012			0.1	0.99926626393838
AT3G11964	RRP5			0.3	0.558737648088506			-0.4	0.664428692640481
AT3G12010	AT3G12010	-0.1	0.999905277372085	-0.1	0.916562602567555				
AT3G12020	AT3G12020							0.1	0.999602131988726
AT3G12040	MAG	0.1	0.999905277372085	0.1	0.973206342330523			0.1	0.999602131988726
AT3G12050	AT3G12050	0.2	0.999905277372085	0.3	0.469031650276291			-0.1	0.999602131988726
AT3G12060	TBL1	-0.2	0.999905277372085	0.1	0.939986087419982			-0.3	0.96180872413133
AT3G12070	RGTB2							-0.1	0.999602131988726
AT3G12080	emb2738	-0.1	0.999905277372085	0.1	0.894918244975804	0.1	0.999982111190236	-0.1	0.999602131988726
AT3G12090	TET6	0.1	0.999905277372085	-0.3	0.661450555212861	-0.1	0.999982111190236	0.2	0.999602131988726
AT3G12100	MTPC2	-0.1	0.999905277372085	-0.2	0.661450555212861	-0.1	0.999982111190236		
AT3G12110	ACT11	-0.3	0.999905277372085					-0.3	0.999602131988726
AT3G12120	FAD2	-0.4	0.999905277372085	-0.7	0.0534744082296175			0.2	0.999602131988726
AT3G12130	AT3G12130	-0.1	0.999905277372085	0.2	0.750822814129641	0.1	0.999982111190236	-0.1	0.957203298732353
AT3G12140	AT3G12140			-0.2	0.646105557688273	-0.1	0.999982111190236		
AT3G12145	FLR1	0.5	0.999905277372085	0.4	0.610371146128571				
AT3G12150	AT3G12150	-0.1	0.999905277372085	-0.2	0.779890773937784			0.1	0.999602131988726
AT3G12160	RABA4D	0.1	0.999905277372085	-0.1	0.954450892205923			0.2	0.999602131988726
AT3G12170	AT3G12170	-0.1	0.999905277372085	0.4	0.57847650906583	0.1	0.999982111190236	-0.5	0.276230477789036
AT3G12180	AT3G12180	0.1	0.999905277372085	0.2	0.651192381815878				
AT3G12200	Nek7	-0.1	0.999905277372085	-0.1	0.648677738813434				
AT3G12203	SCPL17	-0.1	0.999905277372085	-0.3	0.741762155186038	-0.1	0.999982111190236		
AT3G12210	AT3G12210	-0.1	0.999905277372085	0.1	0.936835102271376			-0.1	0.999602131988726
AT3G12220	SCPL16					0.1	0.999982111190236		
AT3G12250	TGA6	-0.1	0.999905277372085	-0.2	0.660636086792363	-0.1	0.999982111190236	-0.1	0.999602131988726
AT3G12260	AT3G12260			0.1	0.925522099885333				
AT3G12270	PRMT3	0.1	0.999905277372085	0.5	0.0555163860052863			-0.3	0.913544887346653
AT3G12280	RBR1			0.2	0.80787660559107			-0.2	0.847118741221264
AT3G12290	FOLD2	0.1	0.999905277372085	0.2	0.885096691058938				
AT3G12300	AT3G12300			-0.1	0.972450549391148			0.1	0.999602131988726
AT3G12340	FKBP43			0.3	0.46696043668034			-0.3	0.496608748055406
AT3G12345	AT3G12345	-0.2	0.999905277372085	-0.1	0.935721796862396	0.1	0.999982111190236	0.1	0.999602131988726
AT3G12350	AT3G12350	-0.1	0.999905277372085	-0.2	0.73913758883246			0.1	0.999602131988726
AT3G12360	ITN1			-0.2	0.851376550213689			0.2	0.999602131988726
AT3G12370	AT3G12370	0.2	0.999905277372085	0.5	0.198642080869914			-0.2	0.936190638948234
AT3G12380	ARP5	-0.1	0.999905277372085	0.1	0.895130056168388			-0.1	0.999602131988726
AT3G12390	AT3G12390	0.1	0.999905277372085	0.3	0.475295418985348			-0.2	0.882915496572643
AT3G12400	ELC	0.2	0.999905277372085					0.2	0.999602131988726
AT3G12410	AT3G12410	0.1	0.999905277372085						
AT3G12440	AT3G12440	-0.1	0.999905277372085						
